Timestamp,SessionTime,FrameIdentifier,SessionState,GameState,Speed_Kmh,RPM,Gear,Throttle,Brake,Clutch,Steering,LapInvalidated,CurrentLapTime,LastLapTime,BestLapTime,TrackTemp,AmbientTemp,RainDensity,TyreTemp_FL,TyreTemp_FR,TyreTemp_RL,TyreTemp_RR,TyreWear_FL,TyreWear_FR,TyreWear_RL,TyreWear_RR,BrakeTemp_FL,BrakeTemp_FR,BrakeTemp_RL,BrakeTemp_RR,RideHeight_FL,RideHeight_FR,RideHeight_RL,RideHeight_RR,SuspensionTravel_FL,SuspensionTravel_FR,SuspensionTravel_RL,SuspensionTravel_RR,PosX,PosY,PosZ
1764361282.835,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361282.947,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.058,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.169,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.280,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.391,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.503,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.615,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.727,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.839,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361283.953,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.065,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.177,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.287,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.398,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.508,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.620,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.732,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.845,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361284.959,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.069,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.180,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.290,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.400,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.510,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.621,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.733,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.845,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361285.957,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.068,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.179,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.290,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.401,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.511,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.622,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.735,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.846,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361286.957,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.067,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.178,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.290,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.400,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.512,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.624,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.735,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.850,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361287.960,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.071,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.182,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.293,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.405,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.515,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.625,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.735,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.846,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361288.957,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.067,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.177,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.289,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.400,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.510,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.621,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.731,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.841,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361289.955,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.072,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.183,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.294,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.406,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.516,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.627,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.738,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.848,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361290.960,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.076,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.187,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.298,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.409,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.519,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.630,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.740,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.851,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361291.963,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.088,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.201,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.312,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.424,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.535,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.647,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.758,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.871,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361292.982,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361293.096,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361293.207,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361293.318,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
1764361293.429,0.000,0,1,2,0.00,0,0,0.000,0.000,0.000,0.000,False,0.000,0.000,0.000,0.0,nan,0.00,0,0,0,0,0.000,0.000,0.000,0.000,0,0,0,0,0.000,0.000,nan,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.00
